QueryID Q0 DocID Rank Score Doc2Vec
44 Q0 16233471 72 0.3370 Doc2Vec
44 Q0 20321154 73 0.3362 Doc2Vec
44 Q0 6334188 74 0.3356 Doc2Vec
44 Q0 10827901 75 0.3224 Doc2Vec
44 Q0 581832 76 0.3208 Doc2Vec
44 Q0 4422868 77 0.3184 Doc2Vec
44 Q0 24735908 78 0.3178 Doc2Vec
44 Q0 16736883 79 0.3173 Doc2Vec
44 Q0 22896384 80 0.3096 Doc2Vec
44 Q0 37037012 81 0.3062 Doc2Vec
44 Q0 37156349 82 0.3061 Doc2Vec
44 Q0 1122279 83 0.2965 Doc2Vec
44 Q0 14729253 84 0.2939 Doc2Vec
44 Q0 44672703 85 0.2929 Doc2Vec
44 Q0 21046889 86 0.2927 Doc2Vec
44 Q0 5782614 87 0.2871 Doc2Vec
44 Q0 11899391 88 0.2847 Doc2Vec
44 Q0 90756514 89 0.2833 Doc2Vec
44 Q0 34025053 90 0.2779 Doc2Vec
44 Q0 108886332 91 0.2632 Doc2Vec
44 Q0 24557631 92 0.2511 Doc2Vec
44 Q0 34498093 93 0.2485 Doc2Vec
44 Q0 20606520 94 0.2246 Doc2Vec
44 Q0 17877537 95 0.1989 Doc2Vec
44 Q0 2295434 96 0.1900 Doc2Vec
44 Q0 14500725 97 0.1709 Doc2Vec
44 Q0 5114940 98 0.1520 Doc2Vec
44 Q0 10071552 99 0.1460 Doc2Vec
44 Q0 26067999 100 0.1286 Doc2Vec
45 Q0 12770738 1 0.9262 Doc2Vec
45 Q0 41264017 2 0.7946 Doc2Vec
45 Q0 17656445 3 0.7344 Doc2Vec
45 Q0 32534305 4 0.7102 Doc2Vec
45 Q0 27054878 5 0.6819 Doc2Vec
45 Q0 24918110 6 0.6625 Doc2Vec
45 Q0 2425364 7 0.6481 Doc2Vec
45 Q0 1974176 8 0.6449 Doc2Vec
45 Q0 9394119 9 0.6301 Doc2Vec
45 Q0 13282296 10 0.6274 Doc2Vec
45 Q0 198133135 11 0.6116 Doc2Vec
45 Q0 30805636 12 0.5896 Doc2Vec
45 Q0 27076725 13 0.5885 Doc2Vec
45 Q0 13933299 14 0.5803 Doc2Vec
45 Q0 19460822 15 0.5719 Doc2Vec
45 Q0 3355397 16 0.5654 Doc2Vec
45 Q0 13619127 17 0.5558 Doc2Vec
45 Q0 17324544 18 0.5354 Doc2Vec
45 Q0 31229233 19 0.5301 Doc2Vec
45 Q0 31889025 20 0.5085 Doc2Vec
45 Q0 3825750 21 0.4973 Doc2Vec
45 Q0 6176498 22 0.4918 Doc2Vec
45 Q0 25816994 23 0.4873 Doc2Vec
45 Q0 26058927 24 0.4801 Doc2Vec
45 Q0 1900152 25 0.4788 Doc2Vec
45 Q0 25643818 26 0.4743 Doc2Vec
45 Q0 9822397 27 0.4719 Doc2Vec
45 Q0 33733520 28 0.4669 Doc2Vec
45 Q0 35621259 29 0.4631 Doc2Vec
45 Q0 30983338 30 0.4581 Doc2Vec
45 Q0 24704139 31 0.4547 Doc2Vec
45 Q0 4465762 32 0.4512 Doc2Vec
45 Q0 2138767 33 0.4490 Doc2Vec
45 Q0 1387104 34 0.4404 Doc2Vec
45 Q0 25599283 35 0.4349 Doc2Vec
45 Q0 3285322 36 0.4338 Doc2Vec
45 Q0 15426878 37 0.4278 Doc2Vec
45 Q0 27449472 38 0.4220 Doc2Vec
45 Q0 39465575 39 0.4218 Doc2Vec
45 Q0 13179318 40 0.4217 Doc2Vec
45 Q0 39903312 41 0.4189 Doc2Vec
45 Q0 24521894 42 0.4181 Doc2Vec
45 Q0 28894097 43 0.4164 Doc2Vec
45 Q0 8708082 44 0.4159 Doc2Vec
45 Q0 8331432 45 0.4146 Doc2Vec
45 Q0 44387884 46 0.4104 Doc2Vec
45 Q0 5284188 47 0.4103 Doc2Vec
45 Q0 36399107 48 0.4099 Doc2Vec
45 Q0 37480103 49 0.4081 Doc2Vec
45 Q0 27466734 50 0.4071 Doc2Vec
45 Q0 15663829 51 0.4035 Doc2Vec
45 Q0 3230557 52 0.3993 Doc2Vec
45 Q0 2138843 53 0.3958 Doc2Vec
45 Q0 4647303 54 0.3956 Doc2Vec
45 Q0 4434951 55 0.3952 Doc2Vec
45 Q0 27240667 56 0.3922 Doc2Vec
45 Q0 24735908 57 0.3891 Doc2Vec
45 Q0 7098463 58 0.3855 Doc2Vec
45 Q0 7549811 59 0.3806 Doc2Vec
45 Q0 44624045 60 0.3665 Doc2Vec
45 Q0 30786800 61 0.3562 Doc2Vec
45 Q0 35495268 62 0.3514 Doc2Vec
45 Q0 15512462 63 0.3509 Doc2Vec
45 Q0 24557631 64 0.3446 Doc2Vec
45 Q0 44672703 65 0.3432 Doc2Vec
45 Q0 16736883 66 0.3430 Doc2Vec
45 Q0 9047718 67 0.3419 Doc2Vec
45 Q0 16760369 68 0.3409 Doc2Vec
45 Q0 43417006 69 0.3378 Doc2Vec
45 Q0 6334188 70 0.3359 Doc2Vec
45 Q0 2291922 71 0.3346 Doc2Vec
45 Q0 33533307 72 0.3192 Doc2Vec
45 Q0 23665162 73 0.3169 Doc2Vec
45 Q0 41650417 74 0.3131 Doc2Vec
45 Q0 25969485 75 0.3119 Doc2Vec
45 Q0 20321154 76 0.3109 Doc2Vec
45 Q0 17685207 77 0.2962 Doc2Vec
45 Q0 71341302 78 0.2937 Doc2Vec
45 Q0 9254550 79 0.2914 Doc2Vec
45 Q0 24594624 80 0.2896 Doc2Vec
45 Q0 10827901 81 0.2805 Doc2Vec
45 Q0 52072815 82 0.2794 Doc2Vec
45 Q0 16422880 83 0.2773 Doc2Vec
45 Q0 24163770 84 0.2770 Doc2Vec
45 Q0 21046889 85 0.2648 Doc2Vec
45 Q0 20606520 86 0.2636 Doc2Vec
45 Q0 7764903 87 0.2619 Doc2Vec
45 Q0 5691302 88 0.2606 Doc2Vec
45 Q0 34498093 89 0.2561 Doc2Vec
45 Q0 34025053 90 0.2328 Doc2Vec
45 Q0 5782614 91 0.2313 Doc2Vec
45 Q0 323335 92 0.2262 Doc2Vec
45 Q0 21459247 93 0.2124 Doc2Vec
45 Q0 13231899 94 0.1918 Doc2Vec
45 Q0 195689316 95 0.1812 Doc2Vec
45 Q0 10692412 96 0.1418 Doc2Vec
45 Q0 16233471 97 0.1313 Doc2Vec
45 Q0 2295434 98 0.1298 Doc2Vec
45 Q0 26067999 99 0.1264 Doc2Vec
45 Q0 980196 100 0.1058 Doc2Vec
46 Q0 380526 1 0.7266 Doc2Vec
46 Q0 4632921 2 0.5983 Doc2Vec
46 Q0 43329366 3 0.5032 Doc2Vec
46 Q0 3093512 4 0.4987 Doc2Vec
46 Q0 17656445 5 0.4661 Doc2Vec
46 Q0 32534305 6 0.4628 Doc2Vec
46 Q0 41264017 7 0.4565 Doc2Vec
46 Q0 17625068 8 0.4557 Doc2Vec
46 Q0 11532028 9 0.4500 Doc2Vec
46 Q0 9881829 10 0.4461 Doc2Vec
46 Q0 13373629 11 0.4417 Doc2Vec
46 Q0 9872468 12 0.4373 Doc2Vec
46 Q0 15512462 13 0.4351 Doc2Vec
46 Q0 13519661 14 0.4324 Doc2Vec
46 Q0 2739854 15 0.4245 Doc2Vec
46 Q0 6793674 16 0.4226 Doc2Vec
46 Q0 24144677 17 0.4222 Doc2Vec
46 Q0 24237492 18 0.4083 Doc2Vec
46 Q0 1974176 19 0.4034 Doc2Vec
46 Q0 3222187 20 0.4007 Doc2Vec
46 Q0 22505190 21 0.3952 Doc2Vec
46 Q0 22703082 22 0.3952 Doc2Vec
46 Q0 10072941 23 0.3912 Doc2Vec
46 Q0 13956305 24 0.3888 Doc2Vec
46 Q0 36904081 25 0.3876 Doc2Vec
46 Q0 23389795 26 0.3841 Doc2Vec
46 Q0 12770738 27 0.3837 Doc2Vec
46 Q0 15570962 28 0.3749 Doc2Vec
46 Q0 24423427 29 0.3740 Doc2Vec
46 Q0 2647374 30 0.3736 Doc2Vec
46 Q0 2608447 31 0.3725 Doc2Vec
46 Q0 37480103 32 0.3563 Doc2Vec
46 Q0 2140497 33 0.3518 Doc2Vec
46 Q0 16701509 34 0.3517 Doc2Vec
46 Q0 4427060 35 0.3495 Doc2Vec
46 Q0 9394119 36 0.3449 Doc2Vec
46 Q0 6290112 37 0.3420 Doc2Vec
46 Q0 4414547 38 0.3341 Doc2Vec
46 Q0 24530130 39 0.3323 Doc2Vec
46 Q0 27054878 40 0.3319 Doc2Vec
46 Q0 15663829 41 0.3268 Doc2Vec
46 Q0 32181055 42 0.3263 Doc2Vec
46 Q0 35329820 43 0.3221 Doc2Vec
46 Q0 17124832 44 0.3208 Doc2Vec
46 Q0 25643818 45 0.3196 Doc2Vec
46 Q0 1649738 46 0.3181 Doc2Vec
46 Q0 24783597 47 0.3176 Doc2Vec
46 Q0 39481265 48 0.3173 Doc2Vec
46 Q0 43334921 49 0.3159 Doc2Vec
46 Q0 16626264 50 0.3067 Doc2Vec
46 Q0 9813098 51 0.2983 Doc2Vec
46 Q0 23627419 52 0.2888 Doc2Vec
46 Q0 3355397 53 0.2857 Doc2Vec
46 Q0 24918110 54 0.2829 Doc2Vec
46 Q0 44672703 55 0.2828 Doc2Vec
46 Q0 33533307 56 0.2787 Doc2Vec
46 Q0 17088791 57 0.2782 Doc2Vec
46 Q0 4883040 58 0.2775 Doc2Vec
46 Q0 44624045 59 0.2775 Doc2Vec
46 Q0 38630735 60 0.2754 Doc2Vec
46 Q0 25571386 61 0.2690 Doc2Vec
46 Q0 5691302 62 0.2674 Doc2Vec
46 Q0 24341590 63 0.2667 Doc2Vec
46 Q0 13282296 64 0.2661 Doc2Vec
46 Q0 31889025 65 0.2653 Doc2Vec
46 Q0 13619127 66 0.2631 Doc2Vec
46 Q0 3001685 67 0.2624 Doc2Vec
46 Q0 12470783 68 0.2574 Doc2Vec
46 Q0 18027063 69 0.2537 Doc2Vec
46 Q0 3127341 70 0.2523 Doc2Vec
46 Q0 15347087 71 0.2444 Doc2Vec
46 Q0 27158570 72 0.2423 Doc2Vec
46 Q0 47240151 73 0.2408 Doc2Vec
46 Q0 30805636 74 0.2379 Doc2Vec
46 Q0 4231060 75 0.2352 Doc2Vec
46 Q0 21048969 76 0.2312 Doc2Vec
46 Q0 20585600 77 0.2224 Doc2Vec
46 Q0 14729253 78 0.2192 Doc2Vec
46 Q0 20886584 79 0.2161 Doc2Vec
46 Q0 44384384 80 0.2129 Doc2Vec
46 Q0 15155862 81 0.2124 Doc2Vec
46 Q0 13777706 82 0.2121 Doc2Vec
46 Q0 14717500 83 0.2094 Doc2Vec
46 Q0 327319 84 0.2067 Doc2Vec
46 Q0 7717468 85 0.1994 Doc2Vec
46 Q0 6334188 86 0.1976 Doc2Vec
46 Q0 11238951 87 0.1965 Doc2Vec
46 Q0 3868322 88 0.1845 Doc2Vec
46 Q0 20280410 89 0.1813 Doc2Vec
46 Q0 663464 90 0.1765 Doc2Vec
46 Q0 46277811 91 0.1626 Doc2Vec
46 Q0 13933299 92 0.1526 Doc2Vec
46 Q0 6647414 93 0.1250 Doc2Vec
46 Q0 10145528 94 0.1090 Doc2Vec
46 Q0 27076725 95 0.1029 Doc2Vec
46 Q0 2485101 96 0.0882 Doc2Vec
46 Q0 2867345 97 0.0545 Doc2Vec
46 Q0 18199839 98 0.0339 Doc2Vec
46 Q0 36212758 99 0.0129 Doc2Vec
46 Q0 24586989 100 0.0124 Doc2Vec
47 Q0 26996935 1 1.0000 Doc2Vec
47 Q0 11336632 2 0.6581 Doc2Vec
47 Q0 23117928 3 0.5661 Doc2Vec
47 Q0 3512154 4 0.5639 Doc2Vec
47 Q0 461550 5 0.4971 Doc2Vec
47 Q0 22003328 6 0.4592 Doc2Vec
47 Q0 41329906 7 0.4464 Doc2Vec
47 Q0 30034334 8 0.4351 Doc2Vec
47 Q0 9539248 9 0.4200 Doc2Vec
47 Q0 34287602 10 0.4053 Doc2Vec
47 Q0 22632303 11 0.4012 Doc2Vec
47 Q0 25737507 12 0.3995 Doc2Vec
47 Q0 9737083 13 0.3907 Doc2Vec
47 Q0 1286352 14 0.3668 Doc2Vec
47 Q0 13296399 15 0.3606 Doc2Vec
47 Q0 10326242 16 0.3526 Doc2Vec
47 Q0 2810997 17 0.3512 Doc2Vec
47 Q0 9433958 18 0.3446 Doc2Vec
47 Q0 25747721 19 0.3441 Doc2Vec
47 Q0 25900857 20 0.3398 Doc2Vec
47 Q0 25813706 21 0.3398 Doc2Vec
47 Q0 47018050 22 0.3395 Doc2Vec
47 Q0 21692235 23 0.3383 Doc2Vec
47 Q0 6903077 24 0.3295 Doc2Vec
47 Q0 37969403 25 0.3211 Doc2Vec
47 Q0 8712839 26 0.3208 Doc2Vec
47 Q0 10354110 27 0.3153 Doc2Vec
47 Q0 24896957 28 0.3098 Doc2Vec
47 Q0 51706771 29 0.3087 Doc2Vec
47 Q0 432261 30 0.3045 Doc2Vec
47 Q0 25124117 31 0.2991 Doc2Vec
47 Q0 21230110 32 0.2971 Doc2Vec
47 Q0 13651792 33 0.2945 Doc2Vec
47 Q0 23915841 34 0.2901 Doc2Vec
47 Q0 25738896 35 0.2859 Doc2Vec
47 Q0 19293654 36 0.2829 Doc2Vec
47 Q0 12271486 37 0.2826 Doc2Vec
47 Q0 17055665 38 0.2796 Doc2Vec
47 Q0 1265945 39 0.2786 Doc2Vec
47 Q0 4407455 40 0.2736 Doc2Vec
47 Q0 14174055 41 0.2730 Doc2Vec
47 Q0 21855837 42 0.2710 Doc2Vec
47 Q0 14464451 43 0.2697 Doc2Vec
47 Q0 33387953 44 0.2685 Doc2Vec
47 Q0 36623997 45 0.2645 Doc2Vec
47 Q0 18855191 46 0.2638 Doc2Vec
47 Q0 36713289 47 0.2637 Doc2Vec
47 Q0 4416964 48 0.2511 Doc2Vec
47 Q0 4037034 49 0.2509 Doc2Vec
47 Q0 15478227 50 0.2485 Doc2Vec
47 Q0 18236313 51 0.2445 Doc2Vec
47 Q0 5114282 52 0.2440 Doc2Vec
47 Q0 16398049 53 0.2429 Doc2Vec
47 Q0 9394119 54 0.2378 Doc2Vec
47 Q0 21271817 55 0.2373 Doc2Vec
47 Q0 949309 56 0.2358 Doc2Vec
47 Q0 1727493 57 0.2341 Doc2Vec
47 Q0 3981033 58 0.2319 Doc2Vec
47 Q0 21754541 59 0.2312 Doc2Vec
47 Q0 29107180 60 0.2310 Doc2Vec
47 Q0 21561474 61 0.2293 Doc2Vec
47 Q0 2485101 62 0.2277 Doc2Vec
47 Q0 14376683 63 0.2249 Doc2Vec
47 Q0 4457160 64 0.2188 Doc2Vec
47 Q0 2014909 65 0.2180 Doc2Vec
47 Q0 28707489 66 0.2180 Doc2Vec
47 Q0 3514072 67 0.2123 Doc2Vec
47 Q0 9478135 68 0.2106 Doc2Vec
47 Q0 4313478 69 0.2067 Doc2Vec
47 Q0 45200347 70 0.2060 Doc2Vec
47 Q0 21320417 71 0.2048 Doc2Vec
47 Q0 8570478 72 0.2036 Doc2Vec
47 Q0 18467982 73 0.2031 Doc2Vec
47 Q0 4421787 74 0.2004 Doc2Vec
47 Q0 2374637 75 0.1977 Doc2Vec
47 Q0 6501747 76 0.1908 Doc2Vec
47 Q0 4380287 77 0.1876 Doc2Vec
47 Q0 6588614 78 0.1855 Doc2Vec
47 Q0 1791637 79 0.1849 Doc2Vec
47 Q0 23586085 80 0.1840 Doc2Vec
47 Q0 41782935 81 0.1766 Doc2Vec
47 Q0 23664875 82 0.1758 Doc2Vec
47 Q0 1871230 83 0.1751 Doc2Vec
47 Q0 52827184 84 0.1751 Doc2Vec
47 Q0 23633726 85 0.1680 Doc2Vec
47 Q0 29723642 86 0.1651 Doc2Vec
47 Q0 37762357 87 0.1502 Doc2Vec
47 Q0 19957813 88 0.1499 Doc2Vec
47 Q0 26117607 89 0.1440 Doc2Vec
47 Q0 27403802 90 0.1431 Doc2Vec
47 Q0 17933691 91 0.1420 Doc2Vec
47 Q0 25811797 92 0.1368 Doc2Vec
47 Q0 7221410 93 0.1232 Doc2Vec
47 Q0 6259170 94 0.1226 Doc2Vec
47 Q0 11469078 95 0.1190 Doc2Vec
47 Q0 17240457 96 0.1155 Doc2Vec
47 Q0 21063817 97 0.1134 Doc2Vec
47 Q0 6431384 98 0.0678 Doc2Vec
47 Q0 22509015 99 0.0224 Doc2Vec
47 Q0 25175997 100 0.0067 Doc2Vec
52 Q0 25973484 1 0.8598 Doc2Vec
52 Q0 10024681 2 0.7467 Doc2Vec
52 Q0 21439640 3 0.7212 Doc2Vec
52 Q0 15113221 4 0.7108 Doc2Vec
52 Q0 45638119 5 0.7084 Doc2Vec
52 Q0 29366489 6 0.6993 Doc2Vec
52 Q0 7583725 7 0.6643 Doc2Vec
52 Q0 7795952 8 0.6583 Doc2Vec
52 Q0 22401720 9 0.6332 Doc2Vec
52 Q0 19358586 10 0.6069 Doc2Vec
52 Q0 2061878 11 0.5997 Doc2Vec
52 Q0 42731834 12 0.5903 Doc2Vec
52 Q0 7821634 13 0.5884 Doc2Vec
52 Q0 3730196 14 0.5859 Doc2Vec
52 Q0 19882228 15 0.5856 Doc2Vec
52 Q0 654735 16 0.5633 Doc2Vec
52 Q0 27123743 17 0.5619 Doc2Vec
52 Q0 8963413 18 0.5581 Doc2Vec
52 Q0 5372432 19 0.5409 Doc2Vec
52 Q0 1379127 20 0.5299 Doc2Vec
52 Q0 17755060 21 0.5297 Doc2Vec
52 Q0 52925737 22 0.5127 Doc2Vec
52 Q0 313403 23 0.5107 Doc2Vec
52 Q0 32721137 24 0.5090 Doc2Vec
52 Q0 13519661 25 0.5051 Doc2Vec
52 Q0 24341590 26 0.5003 Doc2Vec
52 Q0 32534305 27 0.4905 Doc2Vec
52 Q0 21033230 28 0.4868 Doc2Vec
52 Q0 13765757 29 0.4850 Doc2Vec
52 Q0 3684342 30 0.4832 Doc2Vec
52 Q0 15832146 31 0.4745 Doc2Vec
52 Q0 4889228 32 0.4695 Doc2Vec
52 Q0 13831842 33 0.4670 Doc2Vec
52 Q0 20333864 34 0.4578 Doc2Vec
52 Q0 4886637 35 0.4576 Doc2Vec
52 Q0 13069283 36 0.4568 Doc2Vec
52 Q0 9285396 37 0.4475 Doc2Vec
52 Q0 27240667 38 0.4406 Doc2Vec
52 Q0 756887 39 0.4370 Doc2Vec
52 Q0 15335331 40 0.4347 Doc2Vec
52 Q0 13831558 41 0.4318 Doc2Vec
52 Q0 4467129 42 0.4287 Doc2Vec
52 Q0 4429932 43 0.4243 Doc2Vec
52 Q0 20127522 44 0.4223 Doc2Vec
52 Q0 19673227 45 0.4208 Doc2Vec
52 Q0 20183360 46 0.4206 Doc2Vec
52 Q0 7228140 47 0.4205 Doc2Vec
52 Q0 38551172 48 0.4196 Doc2Vec
52 Q0 31591262 49 0.4158 Doc2Vec
52 Q0 25523969 50 0.4100 Doc2Vec
52 Q0 12358173 51 0.4021 Doc2Vec
52 Q0 3210545 52 0.4003 Doc2Vec
52 Q0 3899896 53 0.4001 Doc2Vec
52 Q0 1900152 54 0.3896 Doc2Vec
52 Q0 2140497 55 0.3885 Doc2Vec
52 Q0 2931832 56 0.3855 Doc2Vec
52 Q0 3285322 57 0.3723 Doc2Vec
52 Q0 34066665 58 0.3665 Doc2Vec
52 Q0 2130391 59 0.3546 Doc2Vec
52 Q0 16734530 60 0.3538 Doc2Vec
52 Q0 24349992 61 0.3484 Doc2Vec
52 Q0 1171121 62 0.3458 Doc2Vec
52 Q0 25732836 63 0.3451 Doc2Vec
52 Q0 1866911 64 0.3430 Doc2Vec
52 Q0 16806763 65 0.3422 Doc2Vec
52 Q0 13007205 66 0.3368 Doc2Vec
52 Q0 16086778 67 0.3295 Doc2Vec
52 Q0 1389264 68 0.3286 Doc2Vec
52 Q0 22482820 69 0.3279 Doc2Vec
52 Q0 17648235 70 0.3144 Doc2Vec
52 Q0 5500086 71 0.3113 Doc2Vec
52 Q0 20886584 72 0.3108 Doc2Vec
52 Q0 9558539 73 0.3099 Doc2Vec
52 Q0 15081770 74 0.2999 Doc2Vec
52 Q0 24980622 75 0.2958 Doc2Vec
52 Q0 4489217 76 0.2945 Doc2Vec
52 Q0 9394119 77 0.2937 Doc2Vec
52 Q0 7165938 78 0.2843 Doc2Vec
52 Q0 22509015 79 0.2826 Doc2Vec
52 Q0 4455466 80 0.2786 Doc2Vec
52 Q0 22975806 81 0.2774 Doc2Vec
52 Q0 3756384 82 0.2723 Doc2Vec
52 Q0 17021845 83 0.2694 Doc2Vec
52 Q0 8671456 84 0.2665 Doc2Vec
52 Q0 6550579 85 0.2573 Doc2Vec
52 Q0 38243984 86 0.2544 Doc2Vec
52 Q0 24834968 87 0.2534 Doc2Vec
52 Q0 2389574 88 0.2441 Doc2Vec
52 Q0 37480103 89 0.2422 Doc2Vec
52 Q0 2014909 90 0.2360 Doc2Vec
52 Q0 39580129 91 0.2205 Doc2Vec
52 Q0 6517763 92 0.2140 Doc2Vec
52 Q0 4828631 93 0.2123 Doc2Vec
52 Q0 18062308 94 0.2018 Doc2Vec
52 Q0 24414345 95 0.1811 Doc2Vec
52 Q0 24249915 96 0.1762 Doc2Vec
52 Q0 38623601 97 0.1725 Doc2Vec
52 Q0 31616203 98 0.1572 Doc2Vec
52 Q0 15946643 99 0.1561 Doc2Vec
52 Q0 195680777 100 0.0024 Doc2Vec
55 Q0 3419709 1 0.8732 Doc2Vec
55 Q0 9899292 2 0.7212 Doc2Vec
55 Q0 1590744 3 0.7037 Doc2Vec
55 Q0 5108807 4 0.6954 Doc2Vec
55 Q0 49556906 5 0.6915 Doc2Vec
55 Q0 7005276 6 0.6657 Doc2Vec
55 Q0 3973445 7 0.6541 Doc2Vec
55 Q0 38533515 8 0.6390 Doc2Vec
55 Q0 4680262 9 0.6100 Doc2Vec
55 Q0 1800734 10 0.6045 Doc2Vec
55 Q0 19313533 11 0.5801 Doc2Vec
55 Q0 24721866 12 0.5705 Doc2Vec
55 Q0 14116046 13 0.5422 Doc2Vec
55 Q0 31313782 14 0.5269 Doc2Vec
55 Q0 21366394 15 0.5257 Doc2Vec
55 Q0 9752604 16 0.5102 Doc2Vec
55 Q0 21535641 17 0.5073 Doc2Vec
55 Q0 712078 18 0.4878 Doc2Vec
55 Q0 23509113 19 0.4872 Doc2Vec
55 Q0 25725663 20 0.4790 Doc2Vec
55 Q0 26025820 21 0.4694 Doc2Vec
55 Q0 22036571 22 0.4680 Doc2Vec
55 Q0 14874811 23 0.4661 Doc2Vec
55 Q0 5172048 24 0.4610 Doc2Vec
55 Q0 22621251 25 0.4573 Doc2Vec
55 Q0 888896 26 0.4569 Doc2Vec
55 Q0 16422880 27 0.4554 Doc2Vec
55 Q0 25175997 28 0.4548 Doc2Vec
55 Q0 3619931 29 0.4379 Doc2Vec
55 Q0 12370881 30 0.4294 Doc2Vec
55 Q0 3684342 31 0.4246 Doc2Vec
55 Q0 39481265 32 0.4235 Doc2Vec
55 Q0 3504761 33 0.4212 Doc2Vec
55 Q0 2272614 34 0.4182 Doc2Vec
55 Q0 12100963 35 0.4181 Doc2Vec
55 Q0 4421742 36 0.4175 Doc2Vec
55 Q0 4414481 37 0.4122 Doc2Vec
55 Q0 44614949 38 0.4091 Doc2Vec
55 Q0 24917562 39 0.4008 Doc2Vec
55 Q0 26068103 40 0.3983 Doc2Vec
55 Q0 23122306 41 0.3859 Doc2Vec
55 Q0 26107000 42 0.3854 Doc2Vec
55 Q0 20311968 43 0.3812 Doc2Vec
55 Q0 32450297 44 0.3742 Doc2Vec
55 Q0 2042250 45 0.3722 Doc2Vec
55 Q0 23974474 46 0.3722 Doc2Vec
55 Q0 7281161 47 0.3698 Doc2Vec
55 Q0 20148808 48 0.3694 Doc2Vec
55 Q0 26902591 49 0.3673 Doc2Vec
55 Q0 5774746 50 0.3582 Doc2Vec
55 Q0 3701541 51 0.3560 Doc2Vec
55 Q0 21700295 52 0.3540 Doc2Vec
55 Q0 33912748 53 0.3521 Doc2Vec
55 Q0 24873253 54 0.3483 Doc2Vec
55 Q0 3553087 55 0.3448 Doc2Vec
55 Q0 3847200 56 0.3405 Doc2Vec
55 Q0 883747 57 0.3403 Doc2Vec
55 Q0 12145359 58 0.3359 Doc2Vec
55 Q0 9334631 59 0.3352 Doc2Vec
55 Q0 15727984 60 0.3340 Doc2Vec
55 Q0 10284593 61 0.3332 Doc2Vec
55 Q0 46517055 62 0.3303 Doc2Vec
55 Q0 21287352 63 0.3269 Doc2Vec
55 Q0 40365566 64 0.3240 Doc2Vec
55 Q0 32587939 65 0.3158 Doc2Vec
55 Q0 20418809 66 0.3133 Doc2Vec
55 Q0 6270720 67 0.3121 Doc2Vec
55 Q0 16527698 68 0.3112 Doc2Vec
55 Q0 22281684 69 0.3098 Doc2Vec
55 Q0 40044800 70 0.3097 Doc2Vec
55 Q0 3761017 71 0.3073 Doc2Vec
55 Q0 2973910 72 0.3054 Doc2Vec
55 Q0 28712203 73 0.2980 Doc2Vec
55 Q0 1686997 74 0.2899 Doc2Vec
55 Q0 15707049 75 0.2824 Doc2Vec
55 Q0 39424916 76 0.2804 Doc2Vec
55 Q0 11535539 77 0.2780 Doc2Vec
55 Q0 27545868 78 0.2776 Doc2Vec
55 Q0 32408470 79 0.2765 Doc2Vec
55 Q0 15381976 80 0.2711 Doc2Vec
55 Q0 6417632 81 0.2679 Doc2Vec
55 Q0 40349336 82 0.2661 Doc2Vec
55 Q0 13108582 83 0.2654 Doc2Vec
55 Q0 14541844 84 0.2617 Doc2Vec
55 Q0 17097974 85 0.2609 Doc2Vec
55 Q0 41294031 86 0.2555 Doc2Vec
55 Q0 6171953 87 0.2481 Doc2Vec
55 Q0 5573975 88 0.2421 Doc2Vec
55 Q0 19688024 89 0.2420 Doc2Vec
55 Q0 3984231 90 0.2388 Doc2Vec
55 Q0 20287253 91 0.1923 Doc2Vec
55 Q0 21219071 92 0.1921 Doc2Vec
55 Q0 38811597 93 0.1833 Doc2Vec
55 Q0 11868606 94 0.1729 Doc2Vec
55 Q0 10576136 95 0.1532 Doc2Vec
55 Q0 10169908 96 0.1524 Doc2Vec
55 Q0 11565780 97 0.1339 Doc2Vec
55 Q0 18199839 98 0.0730 Doc2Vec
55 Q0 26067999 99 0.0649 Doc2Vec
55 Q0 393001 100 0.0481 Doc2Vec
58 Q0 4709641 1 0.8929 Doc2Vec
58 Q0 4459491 2 0.6769 Doc2Vec
58 Q0 22116439 3 0.6757 Doc2Vec
58 Q0 22185730 4 0.6732 Doc2Vec
58 Q0 14434123 5 0.5708 Doc2Vec
58 Q0 10641715 6 0.5285 Doc2Vec
58 Q0 46193388 7 0.5149 Doc2Vec
58 Q0 11659421 8 0.4828 Doc2Vec
58 Q0 11674288 9 0.4590 Doc2Vec
58 Q0 15347087 10 0.4519 Doc2Vec
58 Q0 1964163 11 0.4420 Doc2Vec
58 Q0 3113630 12 0.4397 Doc2Vec
58 Q0 33986200 13 0.4376 Doc2Vec
58 Q0 16541762 14 0.4144 Doc2Vec
58 Q0 37722384 15 0.4094 Doc2Vec
58 Q0 33911859 16 0.4035 Doc2Vec
58 Q0 24721866 17 0.4023 Doc2Vec
58 Q0 4446814 18 0.3991 Doc2Vec
58 Q0 23076291 19 0.3960 Doc2Vec
58 Q0 6722522 20 0.3914 Doc2Vec
58 Q0 37138639 21 0.3893 Doc2Vec
58 Q0 4632921 22 0.3851 Doc2Vec
58 Q0 2853685 23 0.3656 Doc2Vec
58 Q0 21295300 24 0.3655 Doc2Vec
58 Q0 7482674 25 0.3536 Doc2Vec
58 Q0 31347396 26 0.3514 Doc2Vec
58 Q0 2481032 27 0.3497 Doc2Vec
58 Q0 29429111 28 0.3480 Doc2Vec
58 Q0 35884026 29 0.3464 Doc2Vec
58 Q0 13814480 30 0.3459 Doc2Vec
